Country,Year,Sub_commodity,Export/Import,Quantity in metric tons,Trade Value in 1000 USD
Japan,2022,titanium ores and concentrates,Export,N/A,11.6
Japan,2023,titanium ores and concentrates,Export,0,0
Japan,1992,titanium ores and concentrates,Import,484644,68066.79
Japan,1993,titanium ores and concentrates,Import,514931,66841.38
Japan,1994,titanium ores and concentrates,Import,399800,58778.82
Japan,1995,titanium ores and concentrates,Import,437638,80853.49
Japan,1996,titanium ores and concentrates,Import,402325,103902.85
Japan,1997,titanium ores and concentrates,Import,408743,96222.2
Japan,1998,titanium ores and concentrates,Import,468445,94442.21
Japan,1999,titanium ores and concentrates,Import,461267,91186.89
Japan,2000,titanium ores and concentrates,Import,416718,76692.45
Japan,2001,titanium ores and concentrates,Import,485829,91343.75
Japan,2002,titanium ores and concentrates,Import,385223,73376.57
Japan,2003,titanium ores and concentrates,Import,457124,74185.66
Japan,2004,titanium ores and concentrates,Import,450287,83332.95
Japan,2005,titanium ores and concentrates,Import,509797,108497.14
Japan,2006,titanium ores and concentrates,Import,345517,90557.84
Japan,2007,titanium ores and concentrates,Import,417000,125614.23
Japan,2008,titanium ores and concentrates,Import,415228,140701.54
Japan,2009,titanium ores and concentrates,Import,243217,92257.85
Japan,2010,titanium ores and concentrates,Import,325248,117566.57
Japan,2011,titanium ores and concentrates,Import,325742,191942.64
Japan,2012,titanium ores and concentrates,Import,421952,534562.44
Japan,2013,titanium ores and concentrates,Import,328524,255568.68
Japan,2014,titanium ores and concentrates,Import,337096,190695.58
Japan,2015,titanium ores and concentrates,Import,388070,193968.86
Japan,2016,titanium ores and concentrates,Import,400135,184838.71
Japan,2017,titanium ores and concentrates,Import,438146,214773.16
Japan,2018,titanium ores and concentrates,Import,422481,233661.6
Japan,2019,titanium ores and concentrates,Import,414080,303007.37
Japan,2020,titanium ores and concentrates,Import,343111,278122.72
Japan,2021,titanium ores and concentrates,Import,294153,199566.26
Japan,2022,titanium ores and concentrates,Import,465796,450940.17
Japan,2023,titanium ores and concentrates,Import,327216,346457.39
Jordan,1992,titanium ores and concentrates,Export,0,0
Jordan,1993,titanium ores and concentrates,Export,0,0
Jordan,1994,titanium ores and concentrates,Export,0,0
Jordan,1995,titanium ores and concentrates,Export,0,0
Jordan,1996,titanium ores and concentrates,Export,0,0
Jordan,1997,titanium ores and concentrates,Export,0,0
Jordan,1998,titanium ores and concentrates,Export,0,0
Jordan,1999,titanium ores and concentrates,Export,0,0
Jordan,2000,titanium ores and concentrates,Export,0,0
Jordan,2001,titanium ores and concentrates,Export,0.021,41
Jordan,2002,titanium ores and concentrates,Export,0,0
Jordan,2003,titanium ores and concentrates,Export,0,0
Jordan,2004,titanium ores and concentrates,Export,0,0
Jordan,2005,titanium ores and concentrates,Export,0,0
Jordan,2006,titanium ores and concentrates,Export,0,0
Jordan,2007,titanium ores and concentrates,Export,0,0
Jordan,2008,titanium ores and concentrates,Export,0,0
Jordan,2009,titanium ores and concentrates,Export,0,0
Jordan,2010,titanium ores and concentrates,Export,0,0
Jordan,2011,titanium ores and concentrates,Export,0,0
Jordan,2012,titanium ores and concentrates,Export,0,0
Jordan,2013,titanium ores and concentrates,Export,0.6,1.7
Jordan,2014,titanium ores and concentrates,Export,0,0
Jordan,2015,titanium ores and concentrates,Export,0,0
Jordan,2016,titanium ores and concentrates,Export,0,0
Jordan,2017,titanium ores and concentrates,Export,3.825,12.54
Jordan,2018,titanium ores and concentrates,Export,0,0
Jordan,2019,titanium ores and concentrates,Export,0,0
Jordan,2020,titanium ores and concentrates,Export,0,0
Jordan,2021,titanium ores and concentrates,Export,0,0
Jordan,2022,titanium ores and concentrates,Export,0,0
Jordan,2023,titanium ores and concentrates,Export,0,0
Jordan,1992,titanium ores and concentrates,Import,0,0
Jordan,1993,titanium ores and concentrates,Import,0,0
Jordan,1994,titanium ores and concentrates,Import,0,0
Jordan,1995,titanium ores and concentrates,Import,0,0
Jordan,1996,titanium ores and concentrates,Import,0,0
Jordan,1997,titanium ores and concentrates,Import,39.738,30.51
Jordan,1998,titanium ores and concentrates,Import,0,0
Jordan,1999,titanium ores and concentrates,Import,0,0
Jordan,2000,titanium ores and concentrates,Import,125,43.76
Jordan,2001,titanium ores and concentrates,Import,18,13.47
Jordan,2002,titanium ores and concentrates,Import,25,30.32
Jordan,2003,titanium ores and concentrates,Import,0.05,0.6
Jordan,2004,titanium ores and concentrates,Import,0,0
Jordan,2005,titanium ores and concentrates,Import,0,0
Jordan,2006,titanium ores and concentrates,Import,0,0
Jordan,2007,titanium ores and concentrates,Import,0,0
Jordan,2008,titanium ores and concentrates,Import,0,0
Jordan,2009,titanium ores and concentrates,Import,0,0
Jordan,2010,titanium ores and concentrates,Import,20,50.46
Jordan,2011,titanium ores and concentrates,Import,1.2,6.95
Jordan,2012,titanium ores and concentrates,Import,20,9.49
Jordan,2013,titanium ores and concentrates,Import,0,0
Jordan,2014,titanium ores and concentrates,Import,0,0
Jordan,2015,titanium ores and concentrates,Import,0,0
Jordan,2016,titanium ores and concentrates,Import,0,0
Jordan,2017,titanium ores and concentrates,Import,0,0
Jordan,2018,titanium ores and concentrates,Import,0,0
Jordan,2019,titanium ores and concentrates,Import,0,0
Jordan,2020,titanium ores and concentrates,Import,0,0
Jordan,2021,titanium ores and concentrates,Import,0,0
Jordan,2022,titanium ores and concentrates,Import,0,0
Jordan,2023,titanium ores and concentrates,Import,0,0
Kazakhstan,1992,titanium ores and concentrates,Export,0,0
Kazakhstan,1993,titanium ores and concentrates,Export,0,0
Kazakhstan,1994,titanium ores and concentrates,Export,0,0
Kazakhstan,1995,titanium ores and concentrates,Export,0,0
Kazakhstan,1996,titanium ores and concentrates,Export,0,0
Kazakhstan,1997,titanium ores and concentrates,Export,0,0
Kazakhstan,1998,titanium ores and concentrates,Export,0,0
Kazakhstan,1999,titanium ores and concentrates,Export,0,0
Kazakhstan,2000,titanium ores and concentrates,Export,0,0
Kazakhstan,2001,titanium ores and concentrates,Export,0,0
Kazakhstan,2002,titanium ores and concentrates,Export,552,36
Kazakhstan,2003,titanium ores and concentrates,Export,N/A,282
Kazakhstan,2004,titanium ores and concentrates,Export,6793,482
Kazakhstan,2005,titanium ores and concentrates,Export,17501,1457
Kazakhstan,2006,titanium ores and concentrates,Export,6993,760
Kazakhstan,2007,titanium ores and concentrates,Export,69,13
Kazakhstan,2008,titanium ores and concentrates,Export,0,0
Kazakhstan,2009,titanium ores and concentrates,Export,20,1
Kazakhstan,2010,titanium ores and concentrates,Export,0,0
Kazakhstan,2011,titanium ores and concentrates,Export,2628,376
Kazakhstan,2012,titanium ores and concentrates,Export,60,16
Kazakhstan,2013,titanium ores and concentrates,Export,0,0
Kazakhstan,2014,titanium ores and concentrates,Export,0,0
Kazakhstan,2015,titanium ores and concentrates,Export,0,0
Kazakhstan,2016,titanium ores and concentrates,Export,0,0
Kazakhstan,2017,titanium ores and concentrates,Export,0,0
Kazakhstan,2018,titanium ores and concentrates,Export,100,17
Kazakhstan,2019,titanium ores and concentrates,Export,61,11
Kazakhstan,2020,titanium ores and concentrates,Export,0,1
Kazakhstan,2021,titanium ores and concentrates,Export,88,27
Kazakhstan,2022,titanium ores and concentrates,Export,3433,928
Kazakhstan,2023,titanium ores and concentrates,Export,1294,275
Kazakhstan,1992,titanium ores and concentrates,Import,0,0
Kazakhstan,1993,titanium ores and concentrates,Import,0,0
Kazakhstan,1994,titanium ores and concentrates,Import,0,0
Kazakhstan,1995,titanium ores and concentrates,Import,0,0
Kazakhstan,1996,titanium ores and concentrates,Import,0,0
Kazakhstan,1997,titanium ores and concentrates,Import,0,0
Kazakhstan,1998,titanium ores and concentrates,Import,0,0
Kazakhstan,1999,titanium ores and concentrates,Import,0,0
Kazakhstan,2000,titanium ores and concentrates,Import,15366,5118
Kazakhstan,2001,titanium ores and concentrates,Import,25950,6378
Kazakhstan,2002,titanium ores and concentrates,Import,44151,12308
Kazakhstan,2003,titanium ores and concentrates,Import,44803,8951
Kazakhstan,2004,titanium ores and concentrates,Import,50561,13863
Kazakhstan,2005,titanium ores and concentrates,Import,40435,12056
Kazakhstan,2006,titanium ores and concentrates,Import,36506,12314
Kazakhstan,2007,titanium ores and concentrates,Import,64945,19055
Kazakhstan,2008,titanium ores and concentrates,Import,41849,15191
Kazakhstan,2009,titanium ores and concentrates,Import,39780,16896
Kazakhstan,2010,titanium ores and concentrates,Import,14028,5620
Kazakhstan,2011,titanium ores and concentrates,Import,40201,19987
Kazakhstan,2012,titanium ores and concentrates,Import,52462,47696
Kazakhstan,2013,titanium ores and concentrates,Import,44268,29987
Kazakhstan,2014,titanium ores and concentrates,Import,20183,9525
Kazakhstan,2015,titanium ores and concentrates,Import,12170,5093
Kazakhstan,2016,titanium ores and concentrates,Import,19,10
Kazakhstan,2017,titanium ores and concentrates,Import,13164,6255
Kazakhstan,2018,titanium ores and concentrates,Import,20423,9336
Kazakhstan,2019,titanium ores and concentrates,Import,62394,42345
Kazakhstan,2020,titanium ores and concentrates,Import,35347,27764
Kazakhstan,2021,titanium ores and concentrates,Import,21751,10359
Kazakhstan,2022,titanium ores and concentrates,Import,27828,26504
Kazakhstan,2023,titanium ores and concentrates,Import,32674,36602
Kenya,1992,titanium ores and concentrates,Export,0,0
Kenya,1993,titanium ores and concentrates,Export,0,0
Kenya,1994,titanium ores and concentrates,Export,0,0
Kenya,1995,titanium ores and concentrates,Export,0,0
Kenya,1996,titanium ores and concentrates,Export,0,0
Kenya,1997,titanium ores and concentrates,Export,0,0
Kenya,1998,titanium ores and concentrates,Export,24320,1080
Kenya,1999,titanium ores and concentrates,Export,0,0
Kenya,2000,titanium ores and concentrates,Export,0,0
Kenya,2001,titanium ores and concentrates,Export,0,0
Kenya,2002,titanium ores and concentrates,Export,0,0
Kenya,2003,titanium ores and concentrates,Export,0,0
Kenya,2004,titanium ores and concentrates,Export,0,0
Kenya,2005,titanium ores and concentrates,Export,0,0
Kenya,2006,titanium ores and concentrates,Export,0,8
Kenya,2007,titanium ores and concentrates,Export,12,5
Kenya,2008,titanium ores and concentrates,Export,0,0
Kenya,2009,titanium ores and concentrates,Export,0,0
Kenya,2010,titanium ores and concentrates,Export,0,0
Kenya,2011,titanium ores and concentrates,Export,0,0
Kenya,2012,titanium ores and concentrates,Export,0,0
Kenya,2013,titanium ores and concentrates,Export,0,0
Kenya,2014,titanium ores and concentrates,Export,0,0
Kenya,2015,titanium ores and concentrates,Export,490501,95766
Kenya,2016,titanium ores and concentrates,Export,614609,108843
Kenya,2017,titanium ores and concentrates,Export,533762,133426
Kenya,2018,titanium ores and concentrates,Export,563835,151665
Kenya,2019,titanium ores and concentrates,Export,425502,135847
Kenya,2020,titanium ores and concentrates,Export,399743,156766
Kenya,2021,titanium ores and concentrates,Export,444620,192407
Kenya,2022,titanium ores and concentrates,Export,424916,249418
Kenya,2023,titanium ores and concentrates,Export,293104,145259
Kenya,1992,titanium ores and concentrates,Import,0,0
Kenya,1993,titanium ores and concentrates,Import,0,0
Kenya,1994,titanium ores and concentrates,Import,0,0
Kenya,1995,titanium ores and concentrates,Import,0,0
Kenya,1996,titanium ores and concentrates,Import,0,0
Kenya,1997,titanium ores and concentrates,Import,0,0
Kenya,1998,titanium ores and concentrates,Import,19,14
Kenya,1999,titanium ores and concentrates,Import,19,10
Kenya,2000,titanium ores and concentrates,Import,0,0
Kenya,2001,titanium ores and concentrates,Import,20,11
Kenya,2002,titanium ores and concentrates,Import,20,9
Kenya,2003,titanium ores and concentrates,Import,41,15
Kenya,2004,titanium ores and concentrates,Import,88,62
Kenya,2005,titanium ores and concentrates,Import,155,110
Kenya,2006,titanium ores and concentrates,Import,133,131
Kenya,2007,titanium ores and concentrates,Import,100,75
Kenya,2008,titanium ores and concentrates,Import,116,88
Kenya,2009,titanium ores and concentrates,Import,120,104
Kenya,2010,titanium ores and concentrates,Import,160,161
Kenya,2011,titanium ores and concentrates,Import,0,0
Kenya,2012,titanium ores and concentrates,Import,0,0
Kenya,2013,titanium ores and concentrates,Import,217,394
Kenya,2014,titanium ores and concentrates,Import,0,0
Kenya,2015,titanium ores and concentrates,Import,357,373
Kenya,2016,titanium ores and concentrates,Import,120,110
Kenya,2017,titanium ores and concentrates,Import,193,172
Kenya,2018,titanium ores and concentrates,Import,256,253
Kenya,2019,titanium ores and concentrates,Import,264,347
Kenya,2020,titanium ores and concentrates,Import,203,308
Kenya,2021,titanium ores and concentrates,Import,144,223
Kenya,2022,titanium ores and concentrates,Import,0,0
Kenya,2023,titanium ores and concentrates,Import,72,143
Korea,1992,titanium ores and concentrates,Export,87485,3865
Korea,1993,titanium ores and concentrates,Export,147341,6113
Korea,1994,titanium ores and concentrates,Export,108040,4349
Korea,1995,titanium ores and concentrates,Export,64400,2653
Korea,1996,titanium ores and concentrates,Export,59920,2588
Korea,1997,titanium ores and concentrates,Export,36190,1601
Korea,1998,titanium ores and concentrates,Export,0,0
Korea,1999,titanium ores and concentrates,Export,18430,780
Korea,2000,titanium ores and concentrates,Export,59970,2641
Korea,2001,titanium ores and concentrates,Export,53246,2754
Korea,2002,titanium ores and concentrates,Export,36338,2058
Korea,2003,titanium ores and concentrates,Export,18235,1016
Korea,2004,titanium ores and concentrates,Export,36089,2121
Korea,2005,titanium ores and concentrates,Export,66517,4165
Korea,2006,titanium ores and concentrates,Export,78990,5229
Korea,2007,titanium ores and concentrates,Export,98750,7060
Korea,2008,titanium ores and concentrates,Export,82669,6655
Korea,2009,titanium ores and concentrates,Export,30520,3109
Korea,2010,titanium ores and concentrates,Export,84061,5609
Korea,2011,titanium ores and concentrates,Export,154115,10878
Korea,2012,titanium ores and concentrates,Export,183685,13472
Korea,2013,titanium ores and concentrates,Export,216078,15415
Korea,2014,titanium ores and concentrates,Export,195264,17458
Korea,2015,titanium ores and concentrates,Export,120942,8820
Korea,2016,titanium ores and concentrates,Export,184526,9336
